# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
 46    3.152    2.085    0.09   2   1     0.83     0.55    0.002    23.75
 47    3.126    2.124    0.10   2   1     0.83     0.56    0.002    23.75
 48    3.099    2.163    0.10   2   1     0.82     0.57    0.002    23.75
 49    3.072    2.202    0.10   2   1     0.81     0.58    0.002    23.75
 50    3.044    2.241    0.10   2   1     0.81     0.59    0.002    23.75
 51    3.015    2.279    0.10   2   1     0.80     0.60    0.002    23.75
 52    2.986    2.316    0.10   2   1     0.79     0.61    0.002    23.75
 53    2.957    2.354    0.11   2   1     0.78     0.62    0.002    23.75
 54    2.927    2.391    0.11   2   1     0.77     0.63    0.002    23.75
 55    2.897    2.427    0.11   2   1     0.77     0.64    0.002    23.75
 56    2.866    2.464    0.11   2   1     0.76     0.65    0.002    23.75
 57    2.835    2.499    0.12   2   1     0.75     0.66    0.002    23.75
 58    2.803    2.535    0.12   2   1     0.74     0.67    0.002    23.75
 59    2.771    2.570    0.12   2   1     0.73     0.68    0.002    23.75
 60    2.739    2.604    0.12   2   1     0.72     0.69    0.002    23.75
 61    2.706    2.639    0.12   2   1     0.72     0.70    0.002    23.75
 62    2.672    2.672    0.12   2   1     0.71     0.71    0.002    23.75
 63    2.639    2.706    0.13   2   1     0.70     0.72    0.002    23.75
 64    2.604    2.739    0.13   2   1     0.69     0.72    0.002    23.75
 65    2.570    2.771    0.13   2   1     0.68     0.73    0.002    23.75
 66    2.535    2.803    0.13   2   1     0.67     0.74    0.002    23.75
 67    2.499    2.835    0.14   2   1     0.66     0.75    0.002    23.75
 68    2.464    2.866    0.14   2   1     0.65     0.76    0.002    23.75
 69    2.427    2.897    0.14   2   1     0.64     0.77    0.002    23.75
 70    2.391    2.927    0.14   2   1     0.63     0.77    0.002    23.75
 71    2.354    2.957    0.14   2   1     0.62     0.78    0.002    23.75
 72    2.316    2.986    0.14   2   1     0.61     0.79    0.002    23.75
 73    2.279    3.015    0.15   2   1     0.60     0.80    0.002    23.75
 74    2.241    3.044    0.15   2   1     0.59     0.81    0.002    23.75
 75    2.202    3.072    0.15   2   1     0.58     0.81    0.002    23.75
 76    2.163    3.099    0.15   2   1     0.57     0.82    0.002    23.75
 77    2.124    3.126    0.15   2   1     0.56     0.83    0.002    23.75
 78    2.085    3.152    0.16   2   1     0.55     0.83    0.002    23.75
 79    2.045    3.178    0.16   2   1     0.54     0.84    0.002    23.75
 80    2.005    3.204    0.16   2   1     0.53     0.85    0.002    23.75
 81    1.965    3.229    0.16   2   1     0.52     0.85    0.002    23.75
 82    1.924    3.253    0.17   2   1     0.51     0.86    0.002    23.75
 83    1.883    3.277    0.17   2   1     0.50     0.87    0.002    23.75
 84    1.842    3.300    0.17   2   1     0.49     0.87    0.002    23.75
 85    1.800    3.323    0.17   2   1     0.48     0.88    0.002    23.75
 86    1.758    3.346    0.17   2   1     0.47     0.89    0.002    23.75
 87    1.716    3.368    0.17   2   1     0.45     0.89    0.002    23.75
 88    1.673    3.389    0.18   2   1     0.44     0.90    0.002    23.75
 89    1.631    3.410    0.18   2   1     0.43     0.90    0.002    23.75
 90    1.588    3.430    0.18   2   1     0.42     0.91    0.002    23.75
 91    1.544    3.449    0.18   2   1     0.41     0.91    0.002    23.75
 92    1.501    3.469    0.18   2   1     0.40     0.92    0.002    23.75
 93    1.457    3.487    0.19   2   1     0.39     0.92    0.002    23.75
 94    1.413    3.505    0.19   2   1     0.37     0.93    0.002    23.75
 95    1.369    3.523    0.19   2   1     0.36     0.93    0.002    23.75
 96    1.325    3.540    0.19   2   1     0.35     0.94    0.002    23.75
 97    1.280    3.556    0.20   2   1     0.34     0.94    0.002    23.75
 98    1.235    3.572    0.20   2   1     0.33     0.95    0.002    23.75
 99    1.190    3.587    0.20   2   1     0.31     0.95    0.002    23.75
100    1.145    3.602    0.20   2   1     0.30     0.95    0.002    23.75
101    1.100    3.616    0.20   2   1     0.29     0.96    0.002    23.75
102    1.054    3.629    0.20   2   1     0.28     0.96    0.002    23.75
103    1.009    3.642    0.21   2   1     0.27     0.96    0.002    23.75
104    0.963    3.655    0.21   2   1     0.25     0.97    0.002    23.75
105    0.917    3.667    0.21   2   1     0.24     0.97    0.002    23.75
106    0.871    3.678    0.21   2   1     0.23     0.97    0.002    23.75
107    0.824    3.688    0.21   2   1     0.22     0.98    0.002    23.75
108    0.778    3.698    0.22   2   1     0.21     0.98    0.002    23.75
109    0.732    3.708    0.22   2   1     0.19     0.98    0.002    23.75
110    0.685    3.717    0.22   2   1     0.18     0.98    0.002    23.75
111    0.638    3.725    0.22   2   1     0.17     0.99    0.002    23.75
112    0.591    3.733    0.23   2   1     0.16     0.99    0.002    23.75
113    0.544    3.740    0.23   2   1     0.14     0.99    0.002    23.75
114    0.497    3.747    0.23   2   1     0.13     0.99    0.002    23.75
115    0.450    3.753    0.23   2   1     0.12     0.99    0.002    23.75
116    0.403    3.758    0.23   2   1     0.11     0.99    0.002    23.75
117    0.356    3.763    0.23   2   1     0.09     1.00    0.002    23.75
118    0.308    3.767    0.24   2   1     0.08     1.00    0.002    23.75
119    0.261    3.770    0.24   2   1     0.07     1.00    0.002    23.75
120    0.214    3.773    0.24   2   1     0.06     1.00    0.002    23.75
121    0.166    3.776    0.24   2   1     0.04     1.00    0.002    23.75
122    0.119    3.778    0.24   2   1     0.03     1.00    0.002    23.75
123    0.071    3.779    0.25   2   1     0.02     1.00    0.002    23.75
124    0.024    3.779    0.25   2   1     0.01     1.00    0.002    23.75
125   -0.024    3.779    0.25   2   1    -0.01     1.00    0.002    23.75
126   -0.071    3.779    0.25   2   1    -0.02     1.00    0.002    23.75
127   -0.119    3.778    0.26   2   1    -0.03     1.00    0.002    23.75
128   -0.166    3.776    0.26   2   1    -0.04     1.00    0.002    23.75
129   -0.214    3.773    0.26   2   1    -0.06     1.00    0.002    23.75
130   -0.261    3.770    0.26   2   1    -0.07     1.00    0.002    23.75
131   -0.308    3.767    0.26   2   1    -0.08     1.00    0.002    23.75
132   -0.356    3.763    0.27   2   1    -0.09     1.00    0.002    23.75
133   -0.403    3.758    0.27   2   1    -0.11     0.99    0.002    23.75
134   -0.450    3.753    0.27   2   1    -0.12     0.99    0.002    23.75
135   -0.497    3.747    0.27   2   1    -0.13     0.99    0.002    23.75
136   -0.544    3.740    0.27   2   1    -0.14     0.99    0.002    23.75
137   -0.591    3.733    0.28   2   1    -0.16     0.99    0.002    23.75
138   -0.638    3.725    0.28   2   1    -0.17     0.99    0.002    23.75
139   -0.685    3.717    0.28   2   1    -0.18     0.98    0.002    23.75
140   -0.732    3.708    0.28   2   1    -0.19     0.98    0.002    23.75
141   -0.778    3.698    0.28   2   1    -0.21     0.98    0.002    23.75
142   -0.824    3.688    0.28   2   1    -0.22     0.98    0.002    23.75
143   -0.871    3.678    0.29   2   1    -0.23     0.97    0.002    23.75
144   -0.917    3.667    0.29   2   1    -0.24     0.97    0.002    23.75
145   -0.963    3.655    0.29   2   1    -0.25     0.97    0.002    23.75
146   -1.009    3.642    0.29   2   1    -0.27     0.96    0.002    23.75
147   -1.054    3.629    0.29   2   1    -0.28     0.96    0.002    23.75
148   -1.100    3.616    0.30   2   1    -0.29     0.96    0.002    23.75
149   -1.145    3.602    0.30   2   1    -0.30     0.95    0.002    23.75
150   -1.190    3.587    0.30   2   1    -0.31     0.95    0.002    23.75
151   -1.235    3.572    0.30   2   1    -0.33     0.95    0.002    23.75
152   -1.280    3.556    0.30   2   1    -0.34     0.94    0.002    23.75
153   -1.325    3.540    0.31   2   1    -0.35     0.94    0.002    23.75
154   -1.369    3.523    0.31   2   1    -0.36     0.93    0.002    23.75
155   -1.413    3.505    0.31   2   1    -0.37     0.93    0.002    23.75
156   -1.457    3.487    0.31   2   1    -0.39     0.92    0.002    23.75
157   -1.501    3.469    0.32   2   1    -0.40     0.92    0.002    23.75
158   -1.544    3.449    0.32   2   1    -0.41     0.91    0.002    23.75
159   -1.588    3.430    0.32   2   1    -0.42     0.91    0.002    23.75
160   -1.631    3.410    0.32   2   1    -0.43     0.90    0.002    23.75
161   -1.673    3.389    0.32   2   1    -0.44     0.90    0.002    23.75
162   -1.716    3.368    0.33   2   1    -0.45     0.89    0.002    23.75
163   -1.758    3.346    0.33   2   1    -0.47     0.89    0.002    23.75
164   -1.800    3.323    0.33   2   1    -0.48     0.88    0.002    23.75
165   -1.842    3.300    0.33   2   1    -0.49     0.87    0.002    23.75
166   -1.883    3.277    0.33   2   1    -0.50     0.87    0.002    23.75
167   -1.924    3.253    0.34   2   1    -0.51     0.86    0.002    23.75
168   -1.965    3.229    0.34   2   1    -0.52     0.85    0.002    23.75
169   -2.005    3.204    0.34   2   1    -0.53     0.85    0.002    23.75
170   -2.045    3.178    0.34   2   1    -0.54     0.84    0.002    23.75
171   -2.085    3.152    0.34   2   1    -0.55     0.83    0.002    23.75
172   -2.124    3.126    0.34   2   1    -0.56     0.83    0.002    23.75
173   -2.163    3.099    0.35   2   1    -0.57     0.82    0.002    23.75
174   -2.202    3.072    0.35   2   1    -0.58     0.81    0.002    23.75
175   -2.241    3.044    0.35   2   1    -0.59     0.81    0.002    23.75
176   -2.279    3.015    0.35   2   1    -0.60     0.80    0.002    23.75
177   -2.316    2.986    0.35   2   1    -0.61     0.79    0.002    23.75
178   -2.354    2.957    0.36   2   1    -0.62     0.78    0.002    23.75
179   -2.391    2.927    0.36   2   1    -0.63     0.77    0.002    23.75
180   -2.427    2.897    0.36   2   1    -0.64     0.77    0.002    23.75
181   -2.464    2.866    0.36   2   1    -0.65     0.76    0.002    23.75
182   -2.499    2.835    0.36   2   1    -0.66     0.75    0.002    23.75
183   -2.535    2.803    0.37   2   1    -0.67     0.74    0.002    23.75
184   -2.570    2.771    0.37   2   1    -0.68     0.73    0.002    23.75
185   -2.604    2.739    0.37   2   1    -0.69     0.72    0.002    23.75
186   -2.639    2.706    0.37   2   1    -0.70     0.72    0.002    23.75
187   -2.672    2.672    0.38   2   1    -0.71     0.71    0.002    23.75
188   -2.706    2.639    0.38   2   1    -0.72     0.70    0.002    23.75
189   -2.739    2.604    0.38   2   1    -0.72     0.69    0.002    23.75
190   -2.771    2.570    0.38   2   1    -0.73     0.68    0.002    23.75
191   -2.803    2.535    0.38   2   1    -0.74     0.67    0.002    23.75
192   -2.835    2.499    0.39   2   1    -0.75     0.66    0.002    23.75
193   -2.866    2.464    0.39   2   1    -0.76     0.65    0.002    23.75
194   -2.897    2.427    0.39   2   1    -0.77     0.64    0.002    23.75
195   -2.927    2.391    0.39   2   1    -0.77     0.63    0.002    23.75
196   -2.957    2.354    0.39   2   1    -0.78     0.62    0.002    23.75
197   -2.986    2.316    0.40   2   1    -0.79     0.61    0.002    23.75
198   -3.015    2.279    0.40   2   1    -0.80     0.60    0.002    23.75
199   -3.044    2.241    0.40   2   1    -0.81     0.59    0.002    23.75
200   -3.072    2.202    0.40   2   1    -0.81     0.58    0.002    23.75
201   -3.099    2.163    0.40   2   1    -0.82     0.57    0.002    23.75
202   -3.126    2.124    0.41   2   1    -0.83     0.56    0.002    23.75
203   -3.152    2.085    0.41   2   1    -0.83     0.55    0.002    23.75
204   -3.178    2.045    0.41   2   1    -0.84     0.54    0.002    23.75
205   -3.204    2.005    0.41   2   1    -0.85     0.53    0.002    23.75
206   -3.229    1.965    0.41   2   1    -0.85     0.52    0.002    23.75
207   -3.253    1.924    0.41   2   1    -0.86     0.51    0.002    23.75
208   -3.277    1.883    0.42   2   1    -0.87     0.50    0.002    23.75
209   -3.300    1.842    0.42   2   1    -0.87     0.49    0.002    23.75
210   -3.323    1.800    0.42   2   1    -0.88     0.48    0.002    23.75
211   -3.346    1.758    0.42   2   1    -0.89     0.47    0.002    23.75
212   -3.368    1.716    0.42   2   1    -0.89     0.45    0.002    23.75
213   -3.389    1.673    0.43   2   1    -0.90     0.44    0.002    23.75
214   -3.410    1.631    0.43   2   1    -0.90     0.43    0.002    23.75
215   -3.430    1.588    0.43   2   1    -0.91     0.42    0.002    23.75
216   -3.449    1.544    0.43   2   1    -0.91     0.41    0.002    23.75
217   -3.469    1.501    0.43   2   1    -0.92     0.40    0.002    23.75
218   -3.487    1.457    0.44   2   1    -0.92     0.39    0.002    23.75
219   -3.505    1.413    0.44   2   1    -0.93     0.37    0.002    23.75
220   -3.523    1.369    0.44   2   1    -0.93     0.36    0.002    23.75
221   -3.540    1.325    0.44   2   1    -0.94     0.35    0.002    23.75
222   -3.556    1.280    0.45   2   1    -0.94     0.34    0.002    23.75
223   -3.572    1.235    0.45   2   1    -0.95     0.33    0.002    23.75
224   -3.587    1.190    0.45   2   1    -0.95     0.31    0.002    23.75
225   -3.602    1.145    0.45   2   1    -0.95     0.30    0.002    23.75
226   -3.616    1.100    0.45   2   1    -0.96     0.29    0.002    23.75
227   -3.629    1.054    0.46   2   1    -0.96     0.28    0.002    23.75
228   -3.642    1.009    0.46   2   1    -0.96     0.27    0.002    23.75
229   -3.655    0.963    0.46   2   1    -0.97     0.25    0.002    23.75
230   -3.667    0.917    0.46   2   1    -0.97     0.24    0.002    23.75
231   -3.678    0.871    0.46   2   1    -0.97     0.23    0.002    23.75
232   -3.688    0.824    0.47   2   1    -0.98     0.22    0.002    23.75
233   -3.698    0.778    0.47   2   1    -0.98     0.21    0.002    23.75
234   -3.708    0.732    0.47   2   1    -0.98     0.19    0.002    23.75
235   -3.717    0.685    0.47   2   1    -0.98     0.18    0.002    23.75
236   -3.725    0.638    0.47   2   1    -0.99     0.17    0.002    23.75
237   -3.733    0.591    0.47   2   1    -0.99     0.16    0.002    23.75
238   -3.740    0.544    0.48   2   1    -0.99     0.14    0.002    23.75
239   -3.747    0.497    0.48   2   1    -0.99     0.13    0.002    23.75
240   -3.753    0.450    0.48   2   1    -0.99     0.12    0.002    23.75
241   -3.758    0.403    0.48   2   1    -0.99     0.11    0.002    23.75
242   -3.763    0.356    0.48   2   1    -1.00     0.09    0.002    23.75
243   -3.767    0.308    0.49   2   1    -1.00     0.08    0.002    23.75
244   -3.770    0.261    0.49   2   1    -1.00     0.07    0.002    23.75
245   -3.773    0.214    0.49   2   1    -1.00     0.06    0.002    23.75
246   -3.776    0.166    0.49   2   1    -1.00     0.04    0.002    23.75
247   -3.778    0.119    0.49   2   1    -1.00     0.03    0.002    23.75
248   -3.779    0.071    0.50   2   1    -1.00     0.02    0.002    23.75
249   -3.779    0.024    0.50   2   1    -1.00     0.01    0.002    23.75
250   -3.779   -0.024    0.50   2   1    -1.00    -0.01    0.002    23.75
251   -3.779   -0.071    0.50   2   1    -1.00    -0.02    0.002    23.75
252   -3.778   -0.119    0.51   2   1    -1.00    -0.03    0.002    23.75
253   -3.776   -0.166    0.51   2   1    -1.00    -0.04    0.002    23.75
254   -3.773   -0.214    0.51   2   1    -1.00    -0.06    0.002    23.75
255   -3.770   -0.261    0.51   2   1    -1.00    -0.07    0.002    23.75
256   -3.767   -0.308    0.51   2   1    -1.00    -0.08    0.002    23.75
257   -3.763   -0.356    0.52   2   1    -1.00    -0.09    0.002    23.75
258   -3.758   -0.403    0.52   2   1    -0.99    -0.11    0.002    23.75
259   -3.753   -0.450    0.52   2   1    -0.99    -0.12    0.002    23.75
260   -3.747   -0.497    0.52   2   1    -0.99    -0.13    0.002    23.75
261   -3.740   -0.544    0.52   2   1    -0.99    -0.14    0.002    23.75
262   -3.733   -0.591    0.53   2   1    -0.99    -0.16    0.002    23.75
263   -3.725   -0.638    0.53   2   1    -0.99    -0.17    0.002    23.75
264   -3.717   -0.685    0.53   2   1    -0.98    -0.18    0.002    23.75
265   -3.708   -0.732    0.53   2   1    -0.98    -0.19    0.002    23.75
266   -3.698   -0.778    0.53   2   1    -0.98    -0.21    0.002    23.75
267   -3.688   -0.824    0.54   2   1    -0.98    -0.22    0.002    23.75
268   -3.678   -0.871    0.54   2   1    -0.97    -0.23    0.002    23.75
269   -3.667   -0.917    0.54   2   1    -0.97    -0.24    0.002    23.75
270   -3.655   -0.963    0.54   2   1    -0.97    -0.25    0.002    23.75
271   -3.642   -1.009    0.54   2   1    -0.96    -0.27    0.002    23.75
272   -3.629   -1.054    0.55   2   1    -0.96    -0.28    0.002    23.75
273   -3.616   -1.100    0.55   2   1    -0.96    -0.29    0.002    23.75
274   -3.602   -1.145    0.55   2   1    -0.95    -0.30    0.002    23.75
275   -3.587   -1.190    0.55   2   1    -0.95    -0.31    0.002    23.75
276   -3.572   -1.235    0.55   2   1    -0.95    -0.33    0.002    23.75
277   -3.556   -1.280    0.56   2   1    -0.94    -0.34    0.002    23.75
278   -3.540   -1.325    0.56   2   1    -0.94    -0.35    0.002    23.75
279   -3.523   -1.369    0.56   2   1    -0.93    -0.36    0.002    23.75
280   -3.505   -1.413    0.56   2   1    -0.93    -0.37    0.002    23.75
281   -3.487   -1.457    0.56   2   1    -0.92    -0.39    0.002    23.75
282   -3.469   -1.501    0.56   2   1    -0.92    -0.40    0.002    23.75
283   -3.449   -1.544    0.57   2   1    -0.91    -0.41    0.002    23.75
284   -3.430   -1.588    0.57   2   1    -0.91    -0.42    0.002    23.75
285   -3.410   -1.631    0.57   2   1    -0.90    -0.43    0.002    23.75
286   -3.389   -1.673    0.57   2   1    -0.90    -0.44    0.002    23.75
287   -3.368   -1.716    0.57   2   1    -0.89    -0.45    0.002    23.75
288   -3.346   -1.758    0.58   2   1    -0.89    -0.47    0.002    23.75
289   -3.323   -1.800    0.58   2   1    -0.88    -0.48    0.002    23.75
290   -3.300   -1.842    0.58   2   1    -0.87    -0.49    0.002    23.75
291   -3.277   -1.883    0.58   2   1    -0.87    -0.50    0.002    23.75
292   -3.253   -1.924    0.58   2   1    -0.86    -0.51    0.002    23.75
293   -3.229   -1.965    0.59   2   1    -0.85    -0.52    0.002    23.75
294   -3.204   -2.005    0.59   2   1    -0.85    -0.53    0.002    23.75
295   -3.178   -2.045    0.59   2   1    -0.84    -0.54    0.002    23.75
296   -3.152   -2.085    0.59   2   1    -0.83    -0.55    0.002    23.75
297   -3.126   -2.124    0.59   2   1    -0.83    -0.56    0.002    23.75
298   -3.099   -2.163    0.60   2   1    -0.82    -0.57    0.002    23.75
299   -3.072   -2.202    0.60   2   1    -0.81    -0.58    0.002    23.75
300   -3.044   -2.241    0.60   2   1    -0.81    -0.59    0.002    23.75
301   -3.015   -2.279    0.60   2   1    -0.80    -0.60    0.002    23.75
302   -2.986   -2.316    0.60   2   1    -0.79    -0.61    0.002    23.75
303   -2.957   -2.354    0.61   2   1    -0.78    -0.62    0.002    23.75
304   -2.927   -2.391    0.61   2   1    -0.77    -0.63    0.002    23.75
305   -2.897   -2.427    0.61   2   1    -0.77    -0.64    0.002    23.75
306   -2.866   -2.464    0.61   2   1    -0.76    -0.65    0.002    23.75
307   -2.835   -2.499    0.61   2   1    -0.75    -0.66    0.002    23.75
308   -2.803   -2.535    0.62   2   1    -0.74    -0.67    0.002    23.75
309   -2.771   -2.570    0.62   2   1    -0.73    -0.68    0.002    23.75
310   -2.739   -2.604    0.62   2   1    -0.72    -0.69    0.002    23.75
311   -2.706   -2.639    0.62   2   1    -0.72    -0.70    0.002    23.75
312   -2.672   -2.672    0.62   2   1    -0.71    -0.71    0.002    23.75
313   -2.639   -2.706    0.63   2   1    -0.70    -0.72    0.002    23.75
314   -2.604   -2.739    0.63   2   1    -0.69    -0.72    0.002    23.75
315   -2.570   -2.771    0.63   2   1    -0.68    -0.73    0.002    23.75
316   -2.535   -2.803    0.63   2   1    -0.67    -0.74    0.002    23.75
317   -2.499   -2.835    0.64   2   1    -0.66    -0.75    0.002    23.75
318   -2.464   -2.866    0.64   2   1    -0.65    -0.76    0.002    23.75
319   -2.427   -2.897    0.64   2   1    -0.64    -0.77    0.002    23.75
320   -2.391   -2.927    0.64   2   1    -0.63    -0.77    0.002    23.75
321   -2.354   -2.957    0.64   2   1    -0.62    -0.78    0.002    23.75
322   -2.316   -2.986    0.65   2   1    -0.61    -0.79    0.002    23.75
323   -2.279   -3.015    0.65   2   1    -0.60    -0.80    0.002    23.75
324   -2.241   -3.044    0.65   2   1    -0.59    -0.81    0.002    23.75
325   -2.202   -3.072    0.65   2   1    -0.58    -0.81    0.002    23.75
326   -2.163   -3.099    0.65   2   1    -0.57    -0.82    0.002    23.75
327   -2.124   -3.126    0.66   2   1    -0.56    -0.83    0.002    23.75
328   -2.085   -3.152    0.66   2   1    -0.55    -0.83    0.002    23.75
329   -2.045   -3.178    0.66   2   1    -0.54    -0.84    0.002    23.75
330   -2.005   -3.204    0.66   2   1    -0.53    -0.85    0.002    23.75
331   -1.965   -3.229    0.66   2   1    -0.52    -0.85    0.002    23.75
332   -1.924   -3.253    0.67   2   1    -0.51    -0.86    0.002    23.75
333   -1.883   -3.277    0.67   2   1    -0.50    -0.87    0.002    23.75
334   -1.842   -3.300    0.67   2   1    -0.49    -0.87    0.002    23.75
335   -1.800   -3.323    0.67   2   1    -0.48    -0.88    0.002    23.75
336   -1.758   -3.346    0.67   2   1    -0.47    -0.89    0.002    23.75
337   -1.716   -3.368    0.68   2   1    -0.45    -0.89    0.002    23.75
338   -1.673   -3.389    0.68   2   1    -0.44    -0.90    0.002    23.75
339   -1.631   -3.410    0.68   2   1    -0.43    -0.90    0.002    23.75
340   -1.588   -3.430    0.68   2   1    -0.42    -0.91    0.002    23.75
341   -1.544   -3.449    0.68   2   1    -0.41    -0.91    0.002    23.75
342   -1.501   -3.469    0.69   2   1    -0.40    -0.92    0.002    23.75
343   -1.457   -3.487    0.69   2   1    -0.39    -0.92    0.002    23.75
344   -1.413   -3.505    0.69   2   1    -0.37    -0.93    0.002    23.75
345   -1.369   -3.523    0.69   2   1    -0.36    -0.93    0.002    23.75
346   -1.325   -3.540    0.69   2   1    -0.35    -0.94    0.002    23.75
347   -1.280   -3.556    0.69   2   1    -0.34    -0.94    0.002    23.75
348   -1.235   -3.572    0.70   2   1    -0.33    -0.95    0.002    23.75
349   -1.190   -3.587    0.70   2   1    -0.31    -0.95    0.002    23.75
350   -1.145   -3.602    0.70   2   1    -0.30    -0.95    0.002    23.75
351   -1.100   -3.616    0.70   2   1    -0.29    -0.96    0.002    23.75
352   -1.054   -3.629    0.70   2   1    -0.28    -0.96    0.002    23.75
353   -1.009   -3.642    0.71   2   1    -0.27    -0.96    0.002    23.75
354   -0.963   -3.655    0.71   2   1    -0.25    -0.97    0.002    23.75
355   -0.917   -3.667    0.71   2   1    -0.24    -0.97    0.002    23.75
356   -0.871   -3.678    0.71   2   1    -0.23    -0.97    0.002    23.75
357   -0.824   -3.688    0.71   2   1    -0.22    -0.98    0.002    23.75
358   -0.778   -3.698    0.72   2   1    -0.21    -0.98    0.002    23.75
359   -0.732   -3.708    0.72   2   1    -0.19    -0.98    0.002    23.75
360   -0.685   -3.717    0.72   2   1    -0.18    -0.98    0.002    23.75
361   -0.638   -3.725    0.72   2   1    -0.17    -0.99    0.002    23.75
362   -0.591   -3.733    0.72   2   1    -0.16    -0.99    0.002    23.75
363   -0.544   -3.740    0.73   2   1    -0.14    -0.99    0.002    23.75
364   -0.497   -3.747    0.73   2   1    -0.13    -0.99    0.002    23.75
365   -0.450   -3.753    0.73   2   1    -0.12    -0.99    0.002    23.75
366   -0.403   -3.758    0.73   2   1    -0.11    -0.99    0.002    23.75
367   -0.356   -3.763    0.73   2   1    -0.09    -1.00    0.002    23.75
368   -0.308   -3.767    0.74   2   1    -0.08    -1.00    0.002    23.75
369   -0.261   -3.770    0.74   2   1    -0.07    -1.00    0.002    23.75
370   -0.214   -3.773    0.74   2   1    -0.06    -1.00    0.002    23.75
371   -0.166   -3.776    0.74   2   1    -0.04    -1.00    0.002    23.75
372   -0.119   -3.778    0.74   2   1    -0.03    -1.00    0.002    23.75
373   -0.071   -3.779    0.75   2   1    -0.02    -1.00    0.002    23.75
374   -0.024   -3.779    0.75   2   1    -0.01    -1.00    0.002    23.75
375    0.024   -3.779    0.75   2   1     0.01    -1.00    0.002    23.75
376    0.071   -3.779    0.75   2   1     0.02    -1.00    0.002    23.75
377    0.119   -3.778    0.76   2   1     0.03    -1.00    0.002    23.75
378    0.166   -3.776    0.76   2   1     0.04    -1.00    0.002    23.75
379    0.214   -3.773    0.76   2   1     0.06    -1.00    0.002    23.75
380    0.261   -3.770    0.76   2   1     0.07    -1.00    0.002    23.75
381    0.308   -3.767    0.76   2   1     0.08    -1.00    0.002    23.75
382    0.356   -3.763    0.77   2   1     0.09    -1.00    0.002    23.75
383    0.403   -3.758    0.77   2   1     0.11    -0.99    0.002    23.75
